recipe_name,weight,energy_gm,protein_gm,fat_gm,carbs_gm,total_dietary_fibre_gm,sugar_gm,sodium_mg,trans_fat_gm,total_saturated_fat_gm,cholesterol_mg,added_sugar_gm,clusterID,energy_gm_tag,protein_gm_tag,fat_gm_tag,carbs_gm_tag,total_dietary_fibre_gm_tag,sugar_gm_tag,sodium_mg_tag,trans_fat_gm_tag,total_saturated_fat_gm_tag,cholesterol_mg_tag,added_sugar_gm_tag
"chicken butter masala,butter chicken masala",100,116.14361699999999,9.418617021000001,6.649574468,4.456861702,0.870212766,1.118510638,452.00797869999997,0.210638298,5.385968085,40.28191489,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
mango berry magic shake,100,61.63157895,1.613684211,1.315789474,11.27052632,1.263157895,5.216842105,242.10526319999997,0.016,0.995157895,48.84210526,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"kongunadu chicken curry,spicy konganadu kozhi kuzhambu,spicy kongunad kozhi kurma",100,121.8508909,6.867893092,7.760393873,7.939180994,3.669240388,0.642075649,21.79837449,0.209940606,4.213062207,26.88340106,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"dry fruit ice cream,mixed nuts ice cream",100,182.0509042,4.16248493,10.7516209,13.44485599,0.23275284699999998,8.160535834,18.65237776,0.214601474,2.530008038,11.09176155,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"methi murgh,methi chicken,fresh methi chicken,methi murg,menthi koora kodi,vendayam kozhi",100,86.38246322,6.9647880010000005,4.103980387,5.293573695,1.801326796,0.549177964,597.102394,0.174963946,3.619875397,23.36313816,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"badam bonanza milkshake,almond milkshake",100,180.5311398,6.134723854,10.61686251,12.53343126,1.376850764,6.446039953,14.39482961,0.001586369,0.411410106,2.3971797880000003,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
calcutta chilli chicken,100,169.3254434,7.796940371,9.576612903,12.12985826,1.711779081,0.135434995,690.8308895,0.125464321,1.112510264,29.42326491,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
thai fried rice stick,100,165.70803759999998,11.35418874,6.4919346110000005,16.19350036,1.010051192,4.750676627,626.7055321,0.057161416,0.584775143,16.64501462,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
thai chicken curry,100,119.0331263,4.580859213,7.84434218,7.969626387999999,1.2524844720000001,2.635658762,364.82044039999994,0.028096179,0.43587662299999996,14.16337286,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
watermelon feta salad,100,165.5146254,4.424570674,12.09537649,11.07397622,0.543725231,9.075297226,808.8507266,0.0,7.107450462,18.54689564,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
diced chicken and assorted pepper n ginger,100,150.940658,10.05106903,8.081307269,7.17251069,0.657666463,5.130116066,282.27367139999996,0.09909285300000001,1.40176237,46.18570556,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"yogurt date and walnut parfait,date and walnut parfait,fruit and nut parfait",100,148.879845,5.30620155,8.087015504,15.60426357,0.935658915,8.063953488,58.72093023,0.0,1.887596899,5.329457364,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"almond payasam,badam kheer,badam payasam,almond kheer",100,147.64,4.8580000000000005,8.3916,14.6644,1.5,8.506,838.6,0.1618,1.9762400000000002,9.6,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
gujarati kadhi,100,144.6826923,6.0754807689999994,5.1956730769999995,18.41519231,1.557692308,7.322596154,439.65384620000003,0.099519231,1.5384615380000002,4.615384615,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
chicken soup,100,80.072227,6.061736887,2.479105761,8.454342217999999,2.907652623,1.719518487,129.0782459,0.0,0.4672227,13.92949269,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
banana shake,100,133.78742450000001,2.106901936,5.337622318999999,19.50852592,1.374994795,2.114259838,352.17364150000003,0.062460962,2.900890069,13.64147408,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"afghani chicken korma,afghani murgh kurma,korma-e-murgh",100,142.2004831,1.633888889,11.76618357,8.070603865,1.729227053,0.9068357490000001,10.20772947,0.298550725,5.57015942,27.49033816,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"jini dosa,butter and cheese dosa",100,136.3408611,5.275787252,9.507547488,7.619105107999999,0.883030815,1.206593499,524.4731954,0.302524272,8.136854369,12.52427184,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
paneer chilli dosa,100,135.3861364,4.0578923719999995,9.040644871,9.327109314,0.76746433,1.900559488,183.4753398,0.04905426400000001,6.55602584,23.64341085,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
paneer and fruit salad,100,134.02259890000002,3.756158192,8.70240113,11.32778249,1.4035310730000001,8.366991525,366.3001412,0.052372880999999996,5.40371822,19.07084746,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
apple snow,100,127.08317930000001,1.12650647,5.753937153,18.59785582,1.703512015,15.74521257,17.19778189,0.0,3.5023142330000003,15.30499076,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
jiangs chilli chicken,100,143.8707483,8.458845238,3.286392857,18.78713095,1.038571429,2.471892857,386.0619048,0.020892857,0.767525,27.64285714,0.0,23,,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"godhoraj mousse,gondhoraj souffle,egg-less gondhoraj lebu mousse",100,373.4597701,6.047854406,31.12659004,17.84291188,0.047509579,16.53980843,55.95785441,0.0,19.25928352,87.64750958,0.0,21,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
plum cake recipe,100,372.6,4.76295082,17.01704918,53.70557377,0.470163934,34.06393443,6.459016393,0.0,8.533331148,35.57377049,6.229508197,21,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"kaju gulab sundae,cashew and rose sundae,kaju rose sundae",100,393.89903849999996,10.07211538,23.02163462,38.49278846,1.589423077,25.34538462,11.25,0.0,3.741826923,5.024038462,22.17548077,21,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"homemade kalakand,quick kalakand",100,393.7195122,10.8652439,27.60280488,25.97012195,0.152439024,16.61402439,30.86585366,0.00018292700000000002,16.36343902,70.48780488,4.390243902,21,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
kalakand,100,391.9047619,11.07142857,26.66666667,27.28333333,0.0,17.02380952,34.30952381,0.0,16.54761905,71.28571429,5.1428571430000005,21,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"rainbow sundae,sprinkles ice cream sundae",100,271.3276973,3.66747182,8.17689211,45.41960548,0.243478261,24.77565217,113.59098229999998,0.0,2.308522544,15.65217391,5.434782609,21,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
nolen gurer ice cream,100,339.7785235,6.574496644,19.73758389,34.37986577,0.0,18.22818792,296.6308725,0.32214765100000003,12.4295302,40.26845638,4.832214765,21,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"butterscotch praline ice cream,butterscotch ice cream",100,348.20866639999997,5.963183283999999,21.88787688,33.2643949,0.0,28.68263918,44.37133642,0.000294489,10.94274169,53.35563035,0.0,21,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"lettuce wraps veg,coconut ice cream",100,396.1423611,1.479548611,25.75423611,39.84913194,0.684375,31.65722222,18.82986111,0.0,16.91340625,60.375,0.0,21,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
strawberry sponge cake,100,321.6927985,6.008477666,8.950592525,54.71695533,0.018049225,29.11649954,54.43755697,0.23905196,3.746670009,15.67912489,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"paneer tikka pulao,spicy paneer rice",100,311.0064412,7.250225443,9.315120773,48.10341385,1.031239936,0.087037037,257.7391304,0.069130435,3.310660225,13.14009662,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
vanila cupcake,100,314.72295510000004,6.380263852000001,10.68918206,48.66411609,0.023218997,15.7994723,328.5593668,0.042216359,0.40187862799999996,2.53298153,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
vanilla sponge cake,100,321.57039060000005,5.986866485,8.918074478,54.56412352,0.017983651,29.01071753,54.27247956,0.23818347,3.73309446,15.62216167,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"khubani ka meetha,stewed apricot dessert,qubani ka meetha,hyderabadi qubani ka meetha,hyderabadi apricot and custard dessert",100,322.0712589,3.4869358669999997,13.18669834,47.14418052,0.7762470309999999,14.66650831,21.42042755,0.229026128,1.673159145,6.555819477000001,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
mocha donut,100,379.55109689999995,6.364942093,14.11220513,57.60571216,0.655218475,21.4807552,348.8818045,0.258820937,3.22080298,11.27421954,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
kaju roll,100,336.7027027,7.0959459460000005,15.78716216,45.63040541,1.114864865,35.71283784,344.2837838,0.064864865,3.2456081080000003,7.27027027,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"creme caramel (thai style),cream caramel",100,337.18032789999995,4.603278689,16.93114754,44.885245899999994,0.0,32.78688525,13.114754099999999,0.0,0.0,0.0,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
caramel donut,100,359.562943,6.6847616720000005,15.11082865,50.429978000000006,0.157809826,14.81617209,174.5905647,0.102341726,8.287648008,36.38230262,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"karachi biscuits,tutti fruti biscuits,karanchi biscuits",100,364.3404255,5.130851064,12.05159574,64.91648936,0.175531915,22.02287234,143.1914894,0.34872340399999996,5.8786702129999995,23.40425532,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"doodhi kofta curry,lauki kofta curry,ghiya kofta curry",100,304.9111111,3.65359596,17.08472727,34.24329293,2.246666667,2.4141818180000003,295.4549495,0.15352727300000002,3.6620181819999997,10.90909091,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
mango craze donut,100,324.4772727,5.491704545,15.98588068,40.49105114,0.229261364,17.30227273,187.7784091,0.214204545,1.323048295,0.852272727,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
black forest cake,100,289.0697466,6.0478223820000006,14.20408163,34.66384391,0.774254317,10.03103835,267.1926441,0.116259251,5.0663722810000005,25.8353891,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
fruit kesari,100,255.2007874,3.582992126,10.69748031,37.20169291,1.385433071,11.125787400000002,10.200787400000001,0.0,0.281019685,0.355181102,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
mango pancakes,100,279.8238994,2.9542976939999996,18.26918239,26.21702306,3.5639413,5.075052411000001,185.4800839,0.016771488,5.471111111,24.1509434,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"rose & coconut ice cream,tender coconut ice cream",100,177.377551,2.115204082,9.556938776,21.29336735,0.35102040799999995,15.29510204,543.8010204,0.10204081599999999,5.7921326529999995,27.24489796,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"pink passion,spongecake with strawberry ice cream",100,181.0025429,2.68841958,9.37662047,21.61086586,0.183776224,16.63646027,9.588556898,0.033342657000000005,3.9018050860000004,22.20470439,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
rose and tender coconut ice cream,100,185.516129,2.121397849,10.03311828,22.28225806,0.235483871,16.11741935,569.8924731000001,0.10752688199999999,6.103537633999999,28.70967742,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"kaju anjeer sundae,cashew and fig sundae",100,187.1875,2.534453125,12.548125,16.64429688,1.10078125,11.7821875,182.390625,0.03125,7.72865625,42.234375,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"baked rasgulla,baked rosgulla,baked rosogulla",100,193.5918367,5.76494898,9.84622449,19.35602041,0.233163265,14.83127551,274.4744898,0.29622449,3.5496071430000002,16.53061224,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
bread pudding,100,196.24352869999998,5.089158489,13.22490673,14.85642729,0.656435487,8.424313772,24.50956716,0.0,6.488282457,11.85919914,0.042712367,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"dual mango ice cream,mango ice cream,alfonso ice cream",100,226.1518152,2.06,13.30561056,25.20577558,0.528052805,17.92739274,11.83828383,0.0,8.216534653,45.14851485,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"golden fantasy,spongecake with vanilla ice cream",100,229.4618517,5.033496227,11.44893041,27.63110073,0.633057851,20.91759013,9.266978081,0.49191999,3.677343035,26.43669901,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
dry fruit milkshake,100,230.8968134,6.427617602000001,14.59305008,20.40846737,2.328072838,6.986616085,637.3444613,0.426403642,1.8024218509999999,7.738998483,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
pad thai noodles,100,243.6722523,6.2938590439999995,11.38339083,28.91953672,1.382897979,3.2672252339999996,294.7654017,0.104090685,2.6956140960000003,9.758501725,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
banana bread,100,244.1540179,4.162700893,10.59004464,33.78212054,1.088169643,2.5326116069999998,23.68303571,0.0,5.6677566960000005,24.18303571,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"ash gourd halwa,kashi halwa",100,244.29974810000002,1.357632242,14.04710327,29.47357683,0.199496222,25.49581864,0.977329975,0.0,0.470508816,0.604534005,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"chikoo ice cream,sapota ice cream",100,248.4271845,3.038187702,16.11100324,23.16504854,5.644012945,10.563106800000002,37.55339806,0.0,9.194692557,42.33009709,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
blueberry cake,100,253.956229,4.26969697,6.907744107999999,44.85151515,0.653872054,22.84444444,144.42424240000003,0.026936027,0.263680135,1.6161616159999999,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"upperi,raw banana crips,green banana chips",100,260.943662,0.676056338,8.578309858999999,46.9971831,1.464788732,20.92957746,18.02816901,0.002366197,7.031267606,0.0,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"milk halwa,paal halwa",100,270.0212766,3.424255319,14.18510638,33.22723404,0.140425532,21.48553191,560.4042552999999,0.106382979,1.341829787,6.808510638,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
thai chicken rice,100,277.0307818,7.985370865,8.069512684,42.56553108,2.043598873,1.430477674,227.5910844,0.040913811,0.664906394,17.86085151,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"milk kesari,milk rava kesari,milk sheera,paal kesari",100,280.7705628,4.7690620489999995,11.33304473,40.62109668,0.085714286,14.55466089,460.19624819999996,0.08658008699999999,1.024666667,5.454545455,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
boston creme,100,237.5841188,2.3635234119999997,10.40242697,34.88045409,0.491913063,25.75139339,436.2346006,0.28263789100000003,5.553053592,23.87569715,0.0,6,,LOW,,,LOW,,,HIGH,,HIGH,HIGH
jaggery chai,100,27.6625387,0.484396285,0.47600619200000005,5.36628483,0.018575851,0.015789473999999998,169.25387,0.030959752000000004,0.296003096,1.857585139,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"achari gosht,mutton in pickle masala",100,79.67108753,2.562793988,4.335278515,7.863660477000001,1.011494253,0.270557029,556.0035367,0.04668435,1.191172414,3.1830238730000002,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
silken chocolate shake,100,60.14035435,1.995583945,1.09572397,10.73319669,0.601398601,5.814525357000001,0.454545455,0.0,6.99301e-05,0.29572028,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
spinach raita,100,60.24763194,3.412652233,2.5728010830000003,6.055439783,0.587280108,0.57902571,332.8132612,0.0,1.633376184,4.871447903,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
palak raita,100,60.28187919,3.385167785,2.5520805369999997,6.140872483,0.5825503360000001,0.7083221479999999,590.2550336,0.0,1.6202214769999999,4.832214765,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
almond milkshake,100,62.62079282,1.458713538,1.738219895,10.053889300000002,0.040688108,9.113059088,53.18249813,0.0,3.7397199999999995e-05,3.051608078,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"mint raita,pudina raita",100,64.82432432,3.8987162160000004,2.680202703,6.455540541,1.092567568,0.689527027,585.7094595,0.0,1.6319932430000001,4.864864865,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"dhania murgh makhani,dhani chicken,creamy corander chicken,coriander chicken",100,64.96922216,2.029932848,2.0717216940000003,9.787058385,2.403003171,0.239638127,200.5900019,0.068886402,1.4352150719999999,1.11919418,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
pomegranate banana smoothie without sugar,100,72.1,2.38,1.88,11.45,0.92,0.0,539.0,0.1,1.15,6.6,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"akhini,yakhni,yakhni pulao",100,72.25284914,1.837065868,3.12264632,9.504096967,1.729283369,0.47633764700000003,320.1964458,0.05179679400000001,0.825007533,1.3907668530000001,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"orange fizz,orange float,orange vanilla float",100,74.27197347,1.268656716,1.141791045,15.67164179,0.050746269000000004,14.90106136,12.43781095,0.0,0.0,3.8059701489999997,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"braised sapo chicken,braised chicken",100,74.91165129999999,3.652264878,2.977575859,6.660135792,1.923218776,1.640048617,187.7012573,0.010728248000000001,0.8379441740000001,10.009388099999999,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
cucumber raita,100,75.30728336,2.302886762,5.006948432,5.458118022000001,1.112865497,1.062610314,251.174907,0.056140351,1.215299841,3.189792663,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
thai vegetable soup,100,75.40481571,2.938367859,2.509265537,10.68002511,2.4107972380000002,2.299748901,165.443189,0.0,0.9662630259999999,4.143126177,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
pomegranate smoothie,100,77.31746032,2.4761904759999998,1.9365079369999998,12.6815873,0.8888888890000001,4.752380952,511.2857143,0.095238095,1.222222222,6.666666667,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
anaras raita,100,77.92561983,2.7362809919999997,2.199256198,12.48512397,0.457024793,7.473636364,691.9669421,0.0,1.335,3.969322314,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"dahi idli,curd idli,thayir idli",100,79.18991794,2.4365064480000003,3.762438453,8.916717468,0.246658851,0.603352872,551.4806565,0.0,0.938161782,2.8135990619999998,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"mango raita,aam ki raita,aam raita",100,80.95591182,2.089699399,1.648697395,14.565350699999998,1.0180360720000001,3.6,48.6492986,0.0,0.963286573,2.885771543,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
banana milkshake,100,81.95145631,2.038834951,1.0194174759999999,16.30038835,0.6990291259999999,2.906796117,319.48543689999997,0.058252427,0.553398058,3.495145631,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"aloo aur kaddo ki sabzi,aloo and kaddu sabzi,aloo and kaddu sabju,aloo kaddi sabzi,aloo kaddu sabji,potato and pumpkin",100,87.52444444,1.478281481,2.818962963,14.179703699999997,0.9564444440000001,0.256948148,238.9691852,0.028124444,0.66818963,0.10666666699999999,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
potato salad,100,89.88314305,1.482807253,0.624714574,19.45923439,1.321222297,2.7230803669999997,121.5324827,0.001786434,0.17850906600000002,0.886501007,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
fruit raita,100,90.7921147,1.494749104,0.555824373,20.38430108,2.074014337,4.189318996,96.5734767,0.0,0.226231183,0.64516129,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
banana milkshake,100,103.7123288,1.8493150680000001,1.397260274,21.10876712,0.98630137,4.101369863,450.7808219,0.08219178099999999,0.780821918,4.931506849,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
radish and fruit raita,100,103.84200229999999,1.6891287590000001,1.299614495,6.6764841939999995,0.159599075,0.6801850420000001,252.8959136,0.0,0.772898998,2.313030069,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"sugarless chai,sugarless tea",100,23.09562931,0.382997042,0.395087085,4.630598094,0.001971738,3.9372658560000002,140.9658232,0.026289846000000002,0.249953664,1.577390733,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
masala chai,100,23.03947368,0.38157894700000006,0.39473684200000003,4.617631578999999,0.0,3.9394736839999998,141.09210530000001,0.026315789,0.25,1.5789473680000001,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"ginger chai,adrak chai,adrak wali chai",100,16.75456389,0.360567951,0.331643002,3.194036511,0.073022312,2.086409736,110.0283976,0.020283976000000002,0.200109533,1.21703854,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
tea with milk with artificial sweetener,100,14.390243900000002,0.707317073,0.731707317,1.243902439,0.0,0.0,258.53658540000004,0.048780488,0.463414634,2.926829268,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
tea with milk without sugar,100,14.390243900000002,0.707317073,0.731707317,1.243902439,0.0,0.0,258.53658540000004,0.048780488,0.463414634,2.926829268,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"dahi bhindi ki sabji,dahi bhindi,tangy dahi wali bhindi,okra in yogurt sauce",100,60.09090909,2.8653939389999996,2.7993333330000003,6.67769697,1.6169696969999998,0.783333333,509.9393938999999,0.025515152000000003,1.038424242,2.9090909089999997,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
coffee with milk and sugar,100,59.76190476,2.361904762,2.154761905,7.8185714289999995,0.0,2.376190476,750.4285714,0.14285714300000002,1.361833333,8.571428571,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"black grape raita,kaale angur ka raita",100,66.86060606,3.1338181819999997,2.635272727,8.085939394,0.33818181799999997,0.070848485,543.7515152000001,0.0,1.4880727269999998,4.3636363639999995,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"cucumber tomato raita,kheera tamatar ki raita",100,59.14711359,2.788640596,2.8983240219999997,5.990968343,1.292364991,0.633891993,125.5400372,0.088379888,3.949944134,3.351955307,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
cutting chai,100,33.20582878,0.558069217,0.558743169,6.683661202000001,0.032786885,5.481420765,194.0746812,0.036429872,0.34941165799999996,2.18579235,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
waldorf salad,100,41.74064347,1.45528562,0.44629021700000004,7.926854892000001,1.52199606,3.493368352,271.9757058,0.0,0.012186474,1.753118844,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
raita veggie,100,44.43298969,1.9604123709999999,1.219257732,6.735505155,1.640206186,1.0948041240000002,198.31257730000002,0.078284536,2.43316701,1.979381443,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
mix vegetable raita,100,44.43298969,1.9604123709999999,1.219257732,6.735505155,1.640206186,1.0948041240000002,198.31257730000002,0.078284536,2.43316701,1.979381443,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
papaya milkshake without sugar,100,48.8553616,2.0018952619999997,1.852119701,6.095935162000001,1.10723192,0.0,629.6708229,0.11970074800000001,1.138852868,7.182044887999999,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
fresh watermelon juice,100,50.28947368,0.401315789,0.098684211,12.86026316,0.263157895,11.95789474,278.7631579,0.0,3.875,0.0,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
potato  soup,100,50.6,1.4153333330000002,2.912285714,4.607857143,0.433333333,0.347380952,211.22857140000002,0.020857143,0.7987190479999999,2.047619048,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
onion raita,100,59.5474339,2.904183515,2.088195956,7.530108865,0.96096423,0.12116640699999999,653.3716952000001,0.0,1.256822706,3.732503888,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
coffee with milk with artificial sweetener,100,51.780487799999996,2.419512195,2.207317073,5.570731707,0.0,0.0,768.7073171,0.146341463,1.39504878,8.780487805,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
summer melon,100,52.82022472,0.274157303,0.06741573,13.48235955,0.179775281,12.67741573,189.8651685,0.0,2.647191011,0.0,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
"palak soup shorba,spinach soup",100,54.77459016,2.302445355,3.3504098360000003,3.891311475,1.8221311480000002,0.029508197000000003,589.6557377,0.054644809,0.520493169,3.278688525,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
dum chai,100,55.15609596,2.127098258,2.347847519,6.480138022,0.01183043,2.961748275,552.7190272999999,0.105159382,1.000214919,6.309562931,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
mixed vegetable salad,100,56.28219485,1.1350503920000001,1.140156775,11.3944009,2.3054871219999997,5.443449048,60.41343785,0.042517357,0.985070549,0.06270996599999999,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
onion tomato raita,100,56.36052202,2.9510440460000003,2.196916803,6.532071778,0.737194127,0.42742251200000003,684.6949429,0.077422512,3.059880914,3.915171289,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
coffee with milk without sugar,100,51.780487799999996,2.419512195,2.207317073,5.570731707,0.0,0.0,768.7073171,0.146341463,1.39504878,8.780487805,0.0,27,LOW,LOW,LOW,LOW,LOW,,,HIGH,,HIGH,HIGH
