recipe_name,ingredient_not_found,Error,item_link,weight,quantity,energy_gm,protein_gm,fat_gm,carbs_gm,total_dietary_fibre_gm,sugar_gm,sodium_mg,trans_fat_gm,total_saturated_fat_gm,cholesterol_mg,added_sugar_gm
mushroom balls,SUCCESS,SUCCESS,https://www.tarladalal.com/Mushroom-Balls-443r,625.0,,1794.95,36.915499999999994,82.50350000000002,233.63550000000004,7.359999999999999,6.335,1985.8,1.32,4.23585,0.0,0.0
paneer mushroom cashew stir fry,SUCCESS,SUCCESS,https://www.tarladalal.com/Paneer-Mushroom-and-Cashew-Stir-Fry-22686r,608.0,,1245.2766666666669,38.36200000000001,100.003,55.80288888888887,11.06111111111111,12.075,3304.48,0.0,27.1675,76.0,0.0
yellow moong toast,SUCCESS,SUCCESS,https://www.tarladalal.com/Yellow-Moong-Toast-441r,1002.5,,2905.875,94.904,69.658,476.619,20.29,23.2145,2175.0750000000003,1.056,2.9409,0.0,18.0
"som tam thai green pappaya salad,green papaya salad",Raw Pappaya,Ingredent does not exist in the db
thai green stir fry rice,SUCCESS,SUCCESS,https://www.tarladalal.com/Thai-Green-Stir-fry-Rice-22664r,1653.0,,5598.4736,164.501,41.852,1128.2610000000002,124.09400000000001,16.941,2050.82,0.17600000000000002,1.0258,0.0,0.0
"noodle n vegetables in curry sauce,vegetable noodles in curry sauce",SUCCESS,SUCCESS,https://www.tarladalal.com/Noodles-with-Vegetables-in-Curry-Sauce-22563r,770.0,,1357.0,23.159,100.49,97.8245,11.495000000000001,27.308,1996.35,0.17600000000000002,1.5423,0.0,0.0
tom yum soup with mushrooms b baby corn,SUCCESS,SUCCESS,https://www.tarladalal.com/Tom-Yum-Soup-with-Mushrooms-and-Baby-Corn-22658r,520.0,,596.853,14.2,19.8383,91.6543,15.959,6.073,2022.632,0.264,0.8040700000000001,0.0,0.0
thai vegetable soup,Lemongrass,Ingredent does not exist in the db
thai veg salad with peanut dressing,SUCCESS,SUCCESS,https://www.tarladalal.com/Thai-Veg-Salad-with-Peanut-Dressing-454r,373.0,,681.77,22.066300000000002,52.6445,40.0573,10.833,21.818,1970.7800000000002,0.7386,16.206919999999997,0.0,0.0
broccolli bean sprouts salad,SUCCESS,SUCCESS,https://www.tarladalal.com/Broccoli-Bean-Sprouts-and-Long-Bean-Salad-448r,780.0,,1412.8999999999999,65.23,59.232,152.489,8.8,18.165,3077.7,0.264,0.8969,0.0,0.0
lemon grass and coconut soup,SUCCESS,SUCCESS,https://www.tarladalal.com/Lemon-Grass-Coconut-Soup-4988r,1385.0,,1018.4500000000002,11.8219,82.9331,58.77279999999999,10.342,6.9713,2057.67,0.0,0.11881000000000001,0.0,0.0
oriental vegetables in peanut sauce,SUCCESS,SUCCESS,https://www.tarladalal.com/Oriental-Stir-fry-Vegetables-in-Peanut-Sauce-1756r,925.0,,1571.55,43.7855,53.70599999999999,157.84449999999998,12.02,17.0605,8951.42,0.0,15.11785,66.0,0.0
thai spring rolls,Spring Roll Wraps,Ingredent does not exist in the db
thai sweet corn cutlets,SUCCESS,SUCCESS,https://www.tarladalal.com/Thai-Sweet-Corn-Cutlets-30980r,757.0,8.0,1681.3942857142856,23.7366,28.477600000000002,339.0252,14.527999999999999,169.77999999999997,2683.8,0.35200000000000004,2.78108,10.5,0.0
stir fry noodles,SUCCESS,SUCCESS,https://www.tarladalal.com/Stir-Fry-Noodles-464r,1386.5,,2056.335,68.0654,111.61149999999999,198.88189999999997,21.9015,29.657,2655.495,0.528,35.336335,132.0,0.0
peppered mushrooms paneer cashew dish,SUCCESS,SUCCESS,https://www.tarladalal.com/Peppered-Mushrooms-Paneer-and-Cashew-476r,635.0,,1187.555,39.214800000000004,93.975,44.500466666666654,9.837833333333332,7.598999999999999,821.3950000000001,0.528,33.810495,135.0,0.0
peanut sesame vegetables,SUCCESS,SUCCESS,https://www.tarladalal.com/Peanut-Sesame-Vegetables-(-Thai-Cooking)-475r,1110.0,,1901.1565021097047,61.382,130.55100000000002,122.99946413502111,26.109999999999996,16.12464135021097,2694.7200000000003,0.792,36.2163,132.0,0.0
brocolli baby corn stir fry in peanut sauce,SUCCESS,SUCCESS,https://www.tarladalal.com/Broccoli-and-Baby-Corn-Stir-Fry-in-Peanut-Sauce-22688r,1155.0,,1528.843,42.855,61.713,207.399,28.4,33.309,2670.87,0.528,1.7267,0.0,0.0
papaya cabbage bean sprouts salad,SUCCESS,SUCCESS,https://www.tarladalal.com/Papaya-Cabbage-and-Bean-Sprouts-Salad-455r,1506.25,,772.25,35.488,26.720000000000002,104.975,35.78,45.379,1614.8649999999998,1.8984,46.117,0.0,0.0
sweet potato n sesame croquettes,Dessicated Coconut,Ingredent does not exist in the db
pad thai noodles,Flat Noodles,Ingredent does not exist in the db
veg noodles,SUCCESS,SUCCESS,https://www.tarladalal.com/Veg-Noodles-Primavera-Noodles-22562r,843.0,,947.9200000000001,12.928799999999999,43.491,127.7028,11.418,5.932,14687.26,0.528,6.56672,20.7,0.0
cucumber tomatoes peanuts in sweet sour sauce,SUCCESS,SUCCESS,https://www.tarladalal.com/Cucumber-Tomato-and-Peanuts-in-Sweet-and-Sour-Dressing-453r,621.0,,325.19,8.0636,8.116,51.0031,14.001000000000001,34.519999999999996,727.76,0.9492,22.29724,0.0,0.0
massaman curried rice,Lemongrass,Ingredent does not exist in the db
drunkards noodles,SUCCESS,SUCCESS,https://www.tarladalal.com/Drunkards-Noodles-467r,623.5,,813.7149999999999,10.2976,31.07,115.00609999999999,7.466,4.646,2623.8450000000003,1.0026000000000002,12.070039999999999,0.0,0.0
white bean curd soup,SUCCESS,SUCCESS,https://www.tarladalal.com/White-Bean-Curd-Soup-433r,226.0,,315.11,34.954,17.482000000000003,10.093499999999999,5.670999999999999,2.5275000000000003,5916.712,0.0,2.314,26.0,0.0
,,Ingredent does not exist in the db
sweet corn cutlets,SUCCESS,SUCCESS,https://www.tarladalal.com/Sweet-Corn-Cutlets-6513r,235.0,16.0,436.0,11.670000000000002,6.725,88.645,6.65,9.71,996.74,0.044000000000000004,0.8747500000000001,0.0,0.0
thai style coconut cream soup,Lemongrass,Ingredent does not exist in the db
thai crispy vegetables,SUCCESS,SUCCESS,https://www.tarladalal.com/Thai-Style-Coconut-Cream-Soup-430r,895.0,,2270.093,28.9335,174.321,148.1835,15.435,1.4560000000000002,1976.17,0.08800000000000001,0.39175000000000004,0.0,0.0
thai fried rice,SUCCESS,SUCCESS,https://www.tarladalal.com/Thai-Fried-Rice-461r,1713.5,,4595.063,80.0828,96.7416,825.8024000000001,33.879,1.5050000000000001,1389.17,0.792,3.5954099999999998,0.0,0.0
thai layered rice,SUCCESS,SUCCESS,https://www.tarladalal.com/Thai-Layered-Rice-(--Thai-Cooking)-462r,2171.0,,4595.396,80.34949999999999,140.793,733.2695000000001,42.886,60.927,3062.3019999999997,0.792,3.2530499999999996,0.043199999999999995,0.0
sweet corn cakes,SUCCESS,SUCCESS,https://www.tarladalal.com/Sweet-Corn-Cakes-440r,660.0,,1580.75,27.444000000000003,70.404,213.454,16.28,26.423,3033.65,1.056,5.0806000000000004,12.6,0.0
rice noodle n vegetable medley,SUCCESS,SUCCESS,https://www.tarladalal.com/Rice-Noodle-and-Vegetable-Medley-1876r,581.5,,5442.5199999999995,37.4962,16.0868,1264.2343,8.502,823.8303000000001,2048.1800000000003,1.2132,22.047159999999998,0.0,810.0
homemade pad thai recipe,SUCCESS,SUCCESS,https://www.tarladalal.com/Pad-Thai-(-Microwave-Recipe)-33909r,1296.0,,1886.79,47.0616,101.86200000000001,193.8606,19.446,28.351,2991.31,1.056,19.84834,66.0,0.0
"paneer mushroom and capsicum satay,paneer,mushrooms and bell pepper satay",SUCCESS,SUCCESS,https://www.tarladalal.com/Paneer--Mushrooms-and-Capsicum-Satay-446r,913.0,,1474.7200000000003,48.034,112.88880000000002,70.6663,12.366,21.012999999999998,2069.04,0.08800000000000001,30.34712,132.0,0.0
"gold bags,fried potli,veggie stuffed potli,vegetable stuffed bags",SUCCESS,SUCCESS,https://www.tarladalal.com/Gold-Bags-442r,823.0,25.0,2743.645,48.39930000000001,143.438,313.22180000000003,9.648,5.654,2078.5850000000005,2.2,7.763719999999999,0.0,0.0
thai style pumpkin soup,SUCCESS,SUCCESS,https://www.tarladalal.com/Thai-Style-Pumpkin-Soup-434r,885.0,,2001.11,20.2733,179.52679999999998,77.11389999999999,2.878,0.13829999999999998,1966.66,0.264,0.7011000000000001,0.0,0.0
thai green kodri,SUCCESS,SUCCESS,https://www.tarladalal.com/Thai-Green-Kodri--Diabetic-Friendly-Recipe-33671r,735.0,,2099.6000000000004,53.84400000000001,31.227999999999994,402.60600000000005,3.21,0.351,1980.5,0.17600000000000002,0.4795,0.0,0.0
"paneer n mixed vegetable soup,paneer and vegetable soup,paneer and mixed vegetable soup",Lemongrass,Ingredent does not exist in the db
baby corn and mushroom curry rice,Banana Leaf,Ingredent does not exist in the db
"lemon grass spicy vegetables,spicy vegetables with lemon grass,","Baby Corns,Vegetable Stock",Ingredent does not exist in the db
vegetarian lettuce wraps,SUCCESS,SUCCESS,https://www.tarladalal.com/Lettuce-Wraps-(-Exotic-Diabetic-Recipe-)-33764r,360.25,,439.23,22.4636,29.752200000000002,25.668599999999998,10.233999999999998,9.715,2317.935,0.17600000000000002,3.0236199999999998,6.5,0.0
"hot n sour noodle soup,hot and sour noodle soup",SUCCESS,SUCCESS,https://www.tarladalal.com/Hot-and-Sour-Noodle-and-Vegetable-Salad-450r,506.0,,400.53000000000003,9.7458,6.271,73.73079999999999,7.842999999999999,12.295,406.30000000000007,0.08800000000000001,0.32927,0.0,0.0
hot n sweet dip,SUCCESS,SUCCESS,https://www.tarladalal.com/Hot-and-Sweet-Dip-436r,207.5,,654.6642857142857,3.0285,3.213,161.1525,7.829999999999999,151.31775,2584.4750000000004,0.0,0.55395,0.0,0.0
thai cucumber pickle,SUCCESS,SUCCESS,https://www.tarladalal.com/Cucumber-Relish-Thai-Cucumber--Pickle-435r,170.0,,115.75714285714285,0.856,0.19999999999999998,26.723,2.4,24.341,975.07,0.4746,10.675699999999999,0.0,0.0
coconut milk,SUCCESS,SUCCESS,https://www.tarladalal.com/Coconut-Milk-(-Thai-Cooking-)-428r,600.0,,888.0,9.0,83.2,26.0,27.2,0.0,16.0,0.0,0.0,0.0,0.0
chatuchak fried rice,SUCCESS,SUCCESS,https://www.tarladalal.com/Chatuchak-Fried-Rice-460r,2360.5,,10774.903,168.09069999999997,29.25875,2407.50895,65.8815,835.5135,2169.795,0.5013000000000001,8.51473,0.0,810.0
mushrooms tofu n vege curry,SUCCESS,SUCCESS,https://www.tarladalal.com/Curry-Of-Tofu-Mushrooms-and-Vegetables-(-Exotic-Diabetic-Recipe-)-33767r,1100.0,,2159.26,129.0837,51.47556666666667,306.0373333333334,116.42933333333333,37.46790000000001,9570.326666666668,0.376,5.528169999999999,38.0,0.0
fried cashewnuts,SUCCESS,SUCCESS,http://www.sanjeevkapoor.com/recipe/Masala-Cashew-Sanjeev-Kapoor-Kitchen-FoodFood.html,455.0,,2629.15,72.88,220.4,125.759,13.2,28.630000000000003,1985.95,0.792,33.2155,40.0,0.0
"milk halwa,paal halwa",SUCCESS,SUCCESS,http://www.subbuskitchen.com/2014/09/milk-halwa-recipe-paal-halwa.html,1000.0,,2870.0,43.12,159.65,330.45,3.3,205.51,5275.0,1.0,17.283,70.0,0.0
"dry fruit halwa,dry fruit barfi",SUCCESS,SUCCESS,http://recipes.timesofindia.com/recipes/dry-fruit-halwa/rs54655844.cms,705.0,,3142.0,81.63999999999999,195.56,308.54,31.6,220.12,1076.0,0.23,25.07,32.0,0.0
"wheat halwa,atta halwa,godhumai halwa,tirunelveli halwa",SUCCESS,SUCCESS,http://www.rakskitchen.net/2014/10/godhumai-halwa-recipe-wheat-halwa.html,580.0,,3016.9,18.676000000000002,165.655,380.967,11.69,301.583,3386.6,0.0,2.3349,3.0,0.0
"mixture namkeen,spicy mixture,mixture",Mix Nuts,Ingredent does not exist in the db
kara boondi,SUCCESS,SUCCESS,http://www.vegrecipesofindia.com/kara-boondi-recipe/,265.0,,1225.1999999999998,47.0485,65.60050000000001,119.7175,17.895,16.9955,2019.9,0.69,7.9689,10.65,0.0
"kara sev,karasev,khara sev,spicy sev",SUCCESS,SUCCESS,http://www.rakskitchen.net/2011/10/kara-sev-easy-diwali-snack-recipes.html,745.0,,3156.6,77.315,110.19,459.8,42.3,24.669999999999998,2101.9,2.436,5.2845,31.5,0.0
"omapaddi,plain sev,oma podi,omapodi",SUCCESS,SUCCESS,http://www.vegrecipesofindia.com/omapodi-recipe/,550.0,,2263.2,66.47,66.72,345.08,35.4,23.68,2089.9,1.908,3.0600000000000005,21.0,0.0
"navadhanya mixture,navadhanya mixture,","Horse Gram,Black eyed peas",Ingredent does not exist in the db
masala kadalai,SUCCESS,SUCCESS,http://redchillycurry.com/masala-kadalaimasala-peanut/,525.0,,2656.2000000000003,100.71799999999999,173.52800000000002,193.788,41.36,31.536,2106.7000000000003,2.436,15.652199999999999,4.2,0.0
"cashewnut pakoda,cashew pakoda,munthiri puruppu pakoda,munthiri pakoda,kaju pakora,cashewnut fritters",SUCCESS,SUCCESS,http://www.dishcovery.in/recipes/cashew-pakodas-munthiri-puruppu-pakoda,460.0,16.0,2195.4,54.92,116.64,241.15499999999997,24.65,18.07,90.5,1.746,11.668000000000001,20.5,0.0
potato chips,SUCCESS,SUCCESS,http://allrecipes.com/recipe/73135/homestyle-potato-chips/,565.0,,1448.8,6.4,120.4,90.4,6.8,0.0,17485.100000000002,2.112,5.556,0.0,0.0
"nenthira chips,nendran chips,kerala banana chips,nendrangai varuval",SUCCESS,SUCCESS,https://diethood.com/homemade-baked-banana-chips-recipe/,105.0,,663.0,0.0,75.0,0.0,0.0,0.0,11627.4,1.32,3.4725,0.0,0.0
banana chips,SUCCESS,SUCCESS,https://diethood.com/homemade-baked-banana-chips-recipe/,2105.0,,2983.0,24.0,81.0,544.0,36.0,0.0,12359.4,1.32,3.4725,0.0,0.0
"adirasam,athirasam",SUCCESS,SUCCESS,http://www.rakskitchen.net/2012/10/adhirasam-recipe-diwali-recipes.html,1190.0,,4757.349999999999,62.9495,87.87049999999999,907.5775000000001,14.37,0.045,174.65,1.056,5.24355,0.0,0.0
"sweet seedai,vella seedai,vella cheedai",SUCCESS,SUCCESS,https://www.sharmispassions.com/vella-seedai-gokulashtami-recipes/,855.0,,3330.7,47.741499999999995,97.7935,562.9625,31.399999999999995,3.975,136.53,1.056,6.46785,42.0,0.0
"manoharam,tirunelveli manoharam,sweet murukku",SUCCESS,SUCCESS,https://www.bbcgoodfood.com/user/3413766/recipe/traditional-manoharam-recipe,1835.0,30.0,7142.2,103.16,109.7,1428.52,62.22,7.92,529.88,1.32,10.156500000000001,84.0,0.0
"ellurundai,sesame seed laddu,sweet sesame seed balls",SUCCESS,SUCCESS,http://www.rakskitchen.net/2017/08/ellu-urundai-recipe-sesame-jaggery-ladoo.html,150.0,,764.5,17.93,49.72,70.95,11.8,0.3,52.0,0.0,6.957,0.0,0.0
"rice pori urundai,puffed rice balls,pori arisi urundai,arisi urundai,pori urundai",SUCCESS,SUCCESS,https://www.kannammacooks.com/pori-urundai-tamil-pori-urundai-recipe/,1050.0,,3366.0,60.8,1.0,778.8,0.0,0.0,166.0,0.0,0.0,0.0,0.0
kai murrukku,SUCCESS,SUCCESS,http://www.rakskitchen.net/2011/08/kai-murukku-video-gokulashtami-recipes.html,760.0,20.0,3312.4500000000003,48.633,120.31700000000001,496.26500000000004,13.089999999999998,0.03,19.04,1.32,5.1162,0.0,0.0
mani murrukku,SUCCESS,SUCCESS,http://www.premascook.com/2015/05/manapparai-murukku-recipe.html,1495.0,20.0,5775.7,137.4195,115.7605,1040.4775,80.36999999999999,7.965,2115.15,1.056,10.505550000000001,84.0,0.0
"thenkhuzal,thenkuzhal murukku",SUCCESS,SUCCESS,http://www.rakskitchen.net/2011/10/thenkuzhal-murukku-diwali-snack-recipes.html,1390.0,20.0,5653.150000000001,98.76,160.51,947.56,61.05,7.92,2053.8,1.584,10.851,84.0,0.0
mul ten khuzal,SUCCESS,SUCCESS,http://www.padhuskitchen.com/2015/08/mullu-murukku-recipe-dal-chakli-recipe.html,2088.75,55.0,8191.1875,165.064875,180.152625,1470.039375,107.1925,18.49125,2133.9125,1.76,15.264887500000004,126.0,0.0
mini mul thenkuzal,SUCCESS,SUCCESS,http://www.padhuskitchen.com/2015/08/mullu-murukku-recipe-dal-chakli-recipe.html,2188.75,55.0,8540.1875,190.20487500000002,181.402625,1527.2193750000001,107.29249999999999,11.891250000000001,2173.3125,1.76,14.916887500000001,126.0,0.0
"seedai,cheedai,uppu seedai,vella seedai",SUCCESS,SUCCESS,http://www.rakskitchen.net/2017/08/kara-seedai-recipe-gokulashtami-recipes.html,642.5,,2372.175,46.741499999999995,33.6085,466.4725,31.107499999999998,3.975,1989.4350000000002,0.0,3.6898500000000007,42.0,0.0
"thattai,chekkalu,nippattu",SUCCESS,SUCCESS,https://revisfoodography.com/2015/11/thattai-recipe/,208.75,,1352.1,17.6565,125.22749999999999,43.2585,10.2075,3.3,2465.665,1.7910000000000001,5.21055,0.0,0.0
"ragi thattai,ragi chekkalu,ragi nippattu",SUCCESS,SUCCESS,https://veggibites.blogspot.in/2015/12/rage-chekkaluthattainippattu-crispy.html,1360.0,,5003.55,100.6595,115.8505,897.4175,147.42000000000002,0.045,2108.15,1.584,5.21055,0.0,0.0
ribbon pakoda,SUCCESS,SUCCESS,http://www.vegrecipesofindia.com/ribbon-pakoda-recipe/,660.0,,3156.1499999999996,65.7665,167.4135,348.2325,40.49,12.845,2099.65,2.802,7.5748500000000005,21.0,0.0
"apple ice cream,","Apple Cider Vinegar,Half and Half Cream",Ingredent does not exist in the db
,,Ingredent does not exist in the db
"ginger chai,adrak chai,adrak wali chai",SUCCESS,SUCCESS,https://www.archanaskitchen.com/adrak-chai-recipe-indian-style-ginger-tea,493.0,,82.6,1.7776,1.635,15.7466,0.36,10.286,542.44,0.1,0.98654,6.0,0.0
lemon chai,SUCCESS,SUCCESS,https://blendwithspices.com/lemon-tea/,460.0,,119.39999999999999,0.0525,0.036,31.029,0.045,30.317999999999998,16.45,0.0,0.006,0.0,0.0
ginger lemon chai,SUCCESS,SUCCESS,http://food.ndtv.com/recipe-honey-lemon-ginger-tea-335562,618.0,,18.700000000000003,0.0871,0.0345,4.9981,0.08499999999999999,4.283,24.64,0.0,0.00809,0.35000000000000003,0.0
"sugarless chai,sugarless tea",SUCCESS,SUCCESS,http://www.geniuskitchen.com/recipe/indian-masala-chai-190932,760.75,,175.7,2.91365,3.005625,35.227275,0.015,29.952749999999998,1072.3975,0.2,1.9015225,12.0,0.0
jaggery chai,SUCCESS,SUCCESS,http://www.creativesaga.com/how-to-make-tea-with-jaggery-gud-ki-chai-hot-beverages-recipes,323.0,,89.35,1.5646,1.5375,17.333099999999998,0.06,0.051,546.69,0.1,0.95609,6.0,0.0
kashmiri kawa,SUCCESS,SUCCESS,http://recipes.timesofindia.com/beverage/non-alcoholic/kashmiri-kahwa-tea/rs53927160.cms,1240.0,,116.1,0.0,0.0,29.994,0.0,29.939999999999998,48.3,0.0,0.0,0.0,0.0
dum chai,SUCCESS,SUCCESS,http://www.betterbutter.in/recipe/7350/quintessentially-hyderabadi-dum-ki-chai,1521.5,,839.2,32.363800000000005,35.722500000000004,98.5953,0.18,45.062999999999995,8409.62,1.6,15.218269999999999,96.0,0.0
cutting chai,SUCCESS,SUCCESS,http://www.vegrecipesofindia.com/cutting-chai-recipe/,549.0,,182.29999999999998,3.0638,3.0675,36.6933,0.18,30.092999999999996,1065.47,0.2,1.91827,12.0,0.0
masala chai,SUCCESS,SUCCESS,http://www.geniuskitchen.com/recipe/indian-masala-chai-190932,760.0,,175.1,2.9,3.0,35.094,0.0,29.939999999999998,1072.3,0.2,1.9,12.0,0.0
parsi egg sandwich,SUCCESS,SUCCESS,https://www.archanaskitchen.com/akuri-recipe-parsi-style-seasoned-scrambled-eggs-recipe,796.0,3.0,1530.14,59.0176,73.74000000000001,158.2466,21.466,7.901,1942.92,0.4746,20.88104,30.6,6.0
"bombay masala sandwich,bombay masala toast,mumbai masala toast",SUCCESS,SUCCESS,http://www.vegrecipesofindia.com/bombay-toast-sandwich/,1290.0,5.0,1889.1749999999997,47.182,27.116500000000002,367.232,15.379999999999999,17.885,2041.1000000000001,0.6066,11.03975,0.0,15.0
chatpata chicken sandwich,SUCCESS,SUCCESS,http://www.sanjeevkapoor.com/Recipe/Grilled-Chicken-Sandwich.html,1205.0,4.0,10582.0,126.15199999999999,159.54,2128.2760000000003,8.34,1360.132,4268.0199999999995,1.1792,57.9234,172.0,1356.0
americano sandwich,SUCCESS,SUCCESS,https://www.bigoven.com/recipe/sandwich-americano/394159,560.0,3.0,1275.4,37.78,54.496,159.548,1.68,13.172,1131.6,1.0524,37.801399999999994,26.400000000000002,9.0
tandoori chicken panini,Atta Kulcha,Ingredent does not exist in the db
stuffed paneer kulcha,SUCCESS,SUCCESS,http://hebbarskitchen.com/paneer-kulcha-recipe-paneer-kulcha-naan/,1047.0,6.0,2506.7585761226724,69.32756878422781,99.00580087623221,338.09494381161016,7.353743702081051,14.461033625410732,3145.6497371303394,0.3025542168674699,15.689541883899233,60.831325301204814,0.0
dal paneer chilla,SUCCESS,SUCCESS,https://www.tarladalal.com/Moong-Dal-and-Paneer-Chila-(-Healthy-Snacks)-5645r,360.0,4.0,1099.8295728368018,58.671840635268346,33.24102026286966,142.760013143483,19.645323110624314,9.37934008762322,2273.893921139102,0.379066265060241,4.68316856516977,17.349397590361445,0.0
alloo chatt sandwich,SUCCESS,SUCCESS,http://www.vegrecipesofindia.com/chaat-style-aloo-toast-sandwich/,1235.0,7.0,2390.7,57.0,31.8,470.0,8.5,21.0,1992.9,0.0,0.0,0.0,21.0
paneer tikka sandwich brown bread,SUCCESS,SUCCESS,http://allrecipes.co.in/recipe/12835/paneer-tikka-sandwich.aspx,722.5,1.0,1139.0485761226728,30.444468784227816,65.65840087623221,109.15904381161008,10.41774370208105,17.19613362541073,1883.4797371303393,0.3025542168674699,13.990061883899232,57.831325301204814,3.0
bombay masala roll,SUCCESS,SUCCESS,https://www.tarladalal.com/Veg-Frankie-Mumbai-Roadside-Recipe-33438r,760.0,4.0,1371.25,25.615000000000002,49.0,211.235,16.3,0.205,3683.7,0.528,1.389,0.0,0.0
parsi egg sandwich with marble bread,Marble Bread,Ingredent does not exist in the db
vanilla ice cream soda,Soda Water,Ingredent does not exist in the db
strawberry ice cream soda,Soda Water,Ingredent does not exist in the db
chocolate ice cream soda,Soda water,Ingredent does not exist in the db
pineapple ice cream soda,Soda Water,Ingredent does not exist in the db
lime ice,7 Up,Ingredent does not exist in the db
golden glow,Soda water,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
,,Ingredent does not exist in the db
